"Region","Risk_Type","center_year","start_year","end_year","best_horizon","rolling_predictive_capacity","rolling_predictive_capacity_se","rolling_predictive_capacity_p","rolling_past_at_best_horizon","rolling_past_at_best_horizon_se","rolling_past_at_best_horizon_p","rolling_anticipatory_skill","n_future","n_past"
"UMC","Food",2018,2015,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Food",2019,2016,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Food",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Food",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Economic",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Economic",2007,2004,2010,5,-0.0408360331382084,0.0391418479867995,0.373489200488751,-0.438736401507873,0.0720400901841262,0.00889113833907802,0.397900368369664,5,5
"UMC","Economic",2008,2005,2011,5,-0.0437917225768059,0.0423866694448495,0.359904296430938,-0.420685179459651,0.167857194518822,0.0663252112084976,0.376893456882845,6,6
"UMC","Economic",2009,2006,2012,5,-0.0414598469779517,0.0392989476080896,0.339718609031712,-0.444435380305845,0.186514669969938,0.0629428373285299,0.402975533327894,7,7
"UMC","Economic",2010,2007,2013,5,-0.031617192231803,0.0496998097828544,0.552646602597897,-0.274532013735006,0.207823855944959,0.243730556374646,0.242914821503203,7,7
"UMC","Economic",2011,2008,2014,5,-0.0129395762087567,0.0974062841917794,0.89949956921987,0.101922738523227,0.226765934149702,0.671911580572122,-0.114862314731984,7,7
"UMC","Economic",2012,2009,2015,5,0.019514721530486,0.119847664173404,0.877029136140225,0.244639703039233,0.1159802851546,0.0886981814035062,-0.225124981508747,7,7
"UMC","Economic",2013,2010,2016,5,0.0659881333020997,0.197503659203325,0.751853961198911,0.155535320247525,0.0668830313553716,0.0675903871208147,-0.0895471869454256,7,7
"UMC","Economic",2014,2011,2017,1,-0.349889899275997,0.801539160790751,0.68066403712653,0.431260337481048,0.748692704925348,0.589558354170876,-0.781150236757045,7,7
"UMC","Economic",2015,2012,2018,5,0.348994179647664,1.00775758568515,0.743208490987498,0.357616102336276,0.165486002993786,0.0830814199467611,-0.00862192268861262,7,7
"UMC","Economic",2016,2013,2019,5,0.748233385873353,1.26797855585673,0.580782083168169,0.535231118876764,0.238207457774601,0.0745651825861336,0.21300226699659,7,7
"UMC","Economic",2017,2014,2020,1,0.314385784046122,2.18210169537132,0.892408682912423,2.18966480933057,1.57305339571307,0.222671219883126,-1.87527902528445,6,7
"UMC","Economic",2018,2015,2021,1,4.33983338611363,2.36560620216436,0.163924202232474,4.5740083490038,1.19100757475444,0.0184524003900377,-0.234174962890173,5,6
"UMC","Economic",2019,2016,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Economic",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Economic",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","GeoConflict",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","GeoConflict",2007,2004,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","GeoConflict",2008,2005,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","GeoConflict",2009,2006,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","GeoConflict",2010,2007,2013,5,2.65225476544557,1.24988096652455,0.123946462806415,0.969000097097084,0.364322427792702,0.0763561254864966,1.68325466834848,5,5
"UMC","GeoConflict",2011,2008,2014,5,-0.783521874275822,1.3866856666483,0.611547199987645,-0.393158312228258,0.284313728492216,0.260669018557793,-0.390363562047564,5,5
"UMC","GeoConflict",2012,2009,2015,2,0.256199496495903,0.809250628813025,0.772306538501786,0.760880616451607,0.736089588403613,0.377309080459391,-0.504681119955703,5,5
"UMC","GeoConflict",2013,2010,2016,5,0.349186369082304,0.401980385297103,0.434044105038911,0.537467927929535,0.28949830168301,0.13694650960222,-0.18828155884723,6,6
"UMC","GeoConflict",2014,2011,2017,5,0.467050355483151,0.42073379509962,0.317475671459995,0.671875735900153,0.366166301766227,0.125972414564203,-0.204825380417002,7,7
"UMC","GeoConflict",2015,2012,2018,5,0.134243655759058,0.421466815057666,0.762968873187645,0.402581702279693,0.568769038630673,0.510681775364188,-0.268338046520636,7,7
"UMC","GeoConflict",2016,2013,2019,5,-0.0720610490278601,0.351562515752149,0.845675853248947,0.0485679146229935,0.614489190717964,0.940068254081359,-0.120628963650854,7,7
"UMC","GeoConflict",2017,2014,2020,5,-0.253620665245217,0.298215856021847,0.43389582532565,-0.253751951475389,0.523834949744492,0.648567274526584,0.000131286230172001,7,7
"UMC","GeoConflict",2018,2015,2021,5,-0.581675125517825,0.091263065499486,0.00140653490323767,-0.850174131020807,0.118836831888034,0.000829176975149879,0.268499005502982,7,7
"UMC","GeoConflict",2019,2016,2022,5,-0.576657033048582,0.127613782444347,0.0106683556553626,-0.813696482715663,0.163467502123974,0.00760961008778419,0.237039449667081,6,6
"UMC","GeoConflict",2020,2017,2023,5,-0.408480754743187,0.0844843334961456,0.0168710928719675,-0.640127663260453,0.164286651034299,0.0299927721711672,0.231646908517265,5,5
"UMC","GeoConflict",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Terror",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Terror",2007,2004,2010,1,-0.050888503753988,0.155438921856197,0.764890846319219,-0.167366804014716,0.215828813435717,0.494584333707288,0.116478300260728,5,5
"UMC","Terror",2008,2005,2011,3,0.306404922116456,0.393090403136734,0.479241857677336,0.00185410596719987,0.240688169484454,0.994222556567157,0.304550816149256,6,6
"UMC","Terror",2009,2006,2012,3,0.631090528699433,0.391324014532697,0.167726948634732,0.122163144908231,0.207052828568571,0.580837828865882,0.508927383791202,7,7
"UMC","Terror",2010,2007,2013,2,0.864155607957453,0.410617129539082,0.0892389935520563,0.191274524292751,0.207764204601508,0.399482899468077,0.672881083664702,7,7
"UMC","Terror",2011,2008,2014,2,1.04072402992523,0.466946929396083,0.0762814308307338,0.288363744889145,0.406568798478426,0.509855824026289,0.752360285036084,7,7
"UMC","Terror",2012,2009,2015,2,0.985689587840428,0.382647930040476,0.0496742374985184,0.515065248820759,0.501461777770716,0.351459841403085,0.470624339019669,7,7
"UMC","Terror",2013,2010,2016,1,0.87634938581366,0.64925205558706,0.234973649621314,0.546754708549031,0.807051622872705,0.528180557925979,0.329594677264629,7,7
"UMC","Terror",2014,2011,2017,5,-0.870090478454456,0.722146251710393,0.282166285488103,0.691062211138731,0.903881749888371,0.479049056344674,-1.56115268959319,7,7
"UMC","Terror",2015,2012,2018,5,-1.00260969239138,0.896232258809348,0.314116152609863,0.645605349304705,0.838143034728877,0.47593346705195,-1.64821504169609,7,7
"UMC","Terror",2016,2013,2019,5,-0.112609708924108,0.896292306973913,0.904912823794429,0.362754405753346,0.540349576679156,0.531770010505211,-0.475364114677454,7,7
"UMC","Terror",2017,2014,2020,1,0.493583608004989,1.08780789878962,0.6690299382181,1.16536966184916,0.925017805675294,0.26333231027293,-0.671786053844172,7,7
"UMC","Terror",2018,2015,2021,1,1.12818043444093,0.956700020733041,0.303652285634081,1.92776182477246,0.774374202824482,0.0551986049318654,-0.79958139033153,6,7
"UMC","Terror",2019,2016,2022,1,0.951665246211887,0.814260801429876,0.326929196063199,1.73924477173703,0.669623492109357,0.0602160371314606,-0.787579525525147,5,6
"UMC","Terror",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Terror",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Tech",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UMC","Tech",2007,2004,2010,3,-0.0148112011626575,0.155372549920883,0.93006574187997,0.00012283476901395,0.339285710473853,0.999733863020824,-0.0149340359316714,5,5
"UMC","Tech",2008,2005,2011,3,-0.00764522167128008,0.172912414427348,0.966852685529988,0.0124939111678151,0.348494803999269,0.973118895927372,-0.0201391328390952,6,6
"UMC","Tech",2009,2006,2012,3,-0.0253981642519932,0.173886432239695,0.889578676653417,-0.0279679959285575,0.360879921147574,0.941231956698965,0.00256983167656429,7,7
"UMC","Tech",2010,2007,2013,1,0.23302220602124,0.24464646697345,0.384591834471292,0.284049445005816,0.27261551087331,0.345174556977982,-0.0510272389845762,7,7
"UMC","Tech",2011,2008,2014,3,0.0223722621737463,0.192982248245833,0.912220876949647,0.0434701070211508,0.433638996401715,0.924045307656593,-0.0210978448474045,7,7
"UMC","Tech",2012,2009,2015,4,-0.227485862584945,0.121203175026348,0.119351410225195,-0.655498968960791,0.261906338272464,0.0543038747037735,0.428013106375846,7,7
"UMC","Tech",2013,2010,2016,1,-0.187855127199999,0.569716028736261,0.754966185196843,-0.110757944786641,0.565387570253296,0.852403178354624,-0.077097182413358,7,7
"UMC","Tech",2014,2011,2017,1,-0.737481214880169,0.387156199016942,0.115141929432025,-0.531022191145551,0.422550982130529,0.264373168525988,-0.206459023734618,7,7
"UMC","Tech",2015,2012,2018,1,-1.05333733879471,0.483880543282467,0.0814355488071082,-0.450265603066882,0.57757945224383,0.470913076892706,-0.603071735727825,7,7
"UMC","Tech",2016,2013,2019,4,-1.51400985186295,0.440215072304296,0.0184502965678423,-0.651294785236517,0.22626305903742,0.034649346193853,-0.862715066626431,7,7
"UMC","Tech",2017,2014,2020,5,-1.38518004057343,0.551074206639106,0.0535918033596409,-0.647239350676343,0.455740431958929,0.214788828164723,-0.737940689897084,7,7
"UMC","Tech",2018,2015,2021,4,-0.321986941219935,2.21699348273025,0.890197827426761,1.77524619595204,2.12858557061085,0.442287937562798,-2.09723313717198,7,7
"UMC","Tech",2019,2016,2022,4,0.933431692129421,1.56821239347967,0.583735951695386,2.69905142614642,1.97585258921656,0.243694794518617,-1.765619734017,6,6
"UMC","Tech",2020,2017,2023,1,2.29410730021293,2.04913107897745,0.344459453101973,5.24890843477356,0.685314649854769,0.00462278714940581,-2.95480113456063,5,5
"UMC","Tech",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Geophysical",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Geophysical",2007,2004,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Geophysical",2008,2005,2011,1,0.499739466895577,0.193885634297328,0.0819577024504231,0.148074881184366,0.212672525131763,0.536362784389116,0.351664585711211,5,5
"LMC","Geophysical",2009,2006,2012,1,0.454567576958517,0.160537956402071,0.0472717791912077,0.293716712886083,0.231269823633896,0.272929973280874,0.160850864072433,6,6
"LMC","Geophysical",2010,2007,2013,2,0.468789167262521,0.1017669240295,0.00580599258837411,0.106836837796999,0.187556429599233,0.593569239671121,0.361952329465523,7,7
"LMC","Geophysical",2011,2008,2014,1,0.519431282254072,0.159550126700156,0.0225553950026704,0.34486206643785,0.176953817156682,0.108825865287542,0.174569215816222,7,7
"LMC","Geophysical",2012,2009,2015,1,0.676803221227009,0.139108892059265,0.00461184549197261,0.456468576969925,0.198535188994159,0.0698437384456099,0.220334644257084,7,7
"LMC","Geophysical",2013,2010,2016,4,0.341061311144902,0.10694753018555,0.0242907227482583,0.431531445519095,0.139761448888372,0.027232646274162,-0.0904701343741925,7,7
"LMC","Geophysical",2014,2011,2017,2,0.356753283250663,0.230569477658428,0.182471778245257,0.584878525648369,0.239048469026117,0.0581724644903944,-0.228125242397706,7,7
"LMC","Geophysical",2015,2012,2018,1,0.595997391539626,0.415308984654238,0.210739175281,0.132899927924534,0.333782731138672,0.706942587063283,0.463097463615093,7,7
"LMC","Geophysical",2016,2013,2019,1,0.470512712882083,0.562250118354472,0.440833020614691,0.562848640460602,0.608124434210125,0.397155185133253,-0.0923359275785188,7,7
"LMC","Geophysical",2017,2014,2020,1,0.313712391928977,1.09089912387372,0.785212024224267,0.252826307034491,0.86320777912669,0.781370979169323,0.0608860848944858,7,7
"LMC","Geophysical",2018,2015,2021,1,1.3459039443364,0.940420133398442,0.211792843491096,1.07832018609319,0.988773964168654,0.325209318722105,0.267583758243217,7,7
"LMC","Geophysical",2019,2016,2022,1,1.36080348565107,0.926487839250554,0.215818784391917,1.08615287924042,1.07424728365288,0.369169198410342,0.274650606410644,6,6
"LMC","Geophysical",2020,2017,2023,1,1.35222275660155,1.03296195505946,0.281752193814109,1.10205781724948,1.12768289761368,0.40050553068666,0.25016493935207,5,5
"LMC","Geophysical",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Climate",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Climate",2007,2004,2010,1,-0.324668343676618,0.0537434046488073,0.00909625241693595,0.0220144571898295,0.194584992304214,0.91706920697595,-0.346682800866448,5,5
"LMC","Climate",2008,2005,2011,1,-0.537214971184801,0.20743006209659,0.0606928221225059,-0.0179895182490511,0.154163414798252,0.912728970427992,-0.51922545293575,6,6
"LMC","Climate",2009,2006,2012,5,-0.638989805269352,0.157022455081819,0.00963947531882158,0.512059011075323,0.1540761298539,0.020929626426221,-1.15104881634467,7,7
"LMC","Climate",2010,2007,2013,5,-0.593997948479659,0.223353333611103,0.0449133428273092,0.240167833969599,0.310445787733736,0.474123604878948,-0.834165782449258,7,7
"LMC","Climate",2011,2008,2014,5,-0.128498611383446,0.246502953349739,0.624424167628744,-0.32357386927816,0.417032318739791,0.472894956533711,0.195075257894714,7,7
"LMC","Climate",2012,2009,2015,5,0.0831555121154553,0.219627624176721,0.720513594789767,-0.494353132637669,0.354317636566288,0.22175157477338,0.577508644753124,7,7
"LMC","Climate",2013,2010,2016,5,0.641079340954202,0.221710156464094,0.0341262702652559,-1.402573540502,0.342392919757859,0.00938795151935742,2.0436528814562,7,7
"LMC","Climate",2014,2011,2017,2,0.699071919904284,0.267847535608498,0.0476719724048389,-0.640220487094079,0.677539363953833,0.38808763619577,1.33929240699836,7,7
"LMC","Climate",2015,2012,2018,1,0.918120082225185,0.420100592898956,0.0805546932067616,0.120228379079973,0.562512226537949,0.83919626286404,0.797891703145213,7,7
"LMC","Climate",2016,2013,2019,1,1.10383193137538,0.720546347604146,0.186106155728727,0.925473679615903,0.684437113570243,0.234261856488734,0.178358251759473,7,7
"LMC","Climate",2017,2014,2020,2,1.33690901798783,0.666356808017071,0.10112328886216,0.889683396473443,0.816682086733403,0.325680003177545,0.447225621514383,7,7
"LMC","Climate",2018,2015,2021,3,2.0749062294168,0.431993011846471,0.004870323420911,-0.153454752755865,0.78080611715267,0.85193103158303,2.22836098217266,7,7
"LMC","Climate",2019,2016,2022,3,2.28806517523885,0.473957472617531,0.00847620307268035,-0.705312209257642,0.722900236820919,0.384473833315031,2.99337738449649,6,6
"LMC","Climate",2020,2017,2023,3,2.54766757366965,0.540852903010457,0.0181113379911122,-1.4293047945584,0.388694025888538,0.034825072457109,3.97697236822804,5,5
"LMC","Climate",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Diseases",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Diseases",2007,2004,2010,1,0.946589265222407,0.861520253073344,0.352152744377994,1.57985404434239,0.599242587127555,0.0778948266921066,-0.633264779119987,5,5
"LMC","Diseases",2008,2005,2011,1,0.281252845349129,0.764471684392177,0.731585415853837,0.957993380094156,0.605822741180336,0.188965590385974,-0.676740534745027,6,6
"LMC","Diseases",2009,2006,2012,1,0.00247101062919854,0.679218903752913,0.997237975335079,0.601622834678274,0.603891987262734,0.364871485002053,-0.599151824049076,7,7
"LMC","Diseases",2010,2007,2013,1,-0.624747168125626,0.74430688962864,0.439538734063733,0.236923143371162,0.732046623012477,0.759305764963442,-0.861670311496787,7,7
"LMC","Diseases",2011,2008,2014,5,-1.13427154839169,0.188194359683409,0.00180922452644909,0.619452489606736,0.228017290959473,0.0419400874268443,-1.75372403799843,7,7
"LMC","Diseases",2012,2009,2015,5,-0.178559201406572,0.548414094963135,0.75791720083805,-0.223574456710321,0.381979287422429,0.583760957835572,0.0450152553037491,7,7
"LMC","Diseases",2013,2010,2016,5,0.301814787705374,1.33476252786602,0.830061873490147,-0.358834455463246,0.828078854906503,0.682829824513027,0.660649243168619,7,7
"LMC","Diseases",2014,2011,2017,5,0.821641749393282,1.8756358431507,0.679620808454003,-0.454898267927367,0.901922356339524,0.635439575399849,1.27654001732065,7,7
"LMC","Diseases",2015,2012,2018,5,0.152079883820415,2.20786482924719,0.947754209139204,-0.316236254658944,0.887838243477539,0.736237055204493,0.468316138479359,7,7
"LMC","Diseases",2016,2013,2019,5,-0.127378593793281,2.44744864575699,0.960507781859654,-0.384523031194862,0.722993131577967,0.617603753218507,0.257144437401581,7,7
"LMC","Diseases",2017,2014,2020,5,-1.12448542949699,2.14994595089083,0.623295496745909,-1.09351053455232,0.443279305660762,0.0567481143032253,-0.0309748949446707,7,7
"LMC","Diseases",2018,2015,2021,1,0.667839671298571,1.8240887843921,0.729254690515943,1.7794642425687,1.40803931363277,0.262022478710304,-1.11162457127012,7,7
"LMC","Diseases",2019,2016,2022,1,1.01853387391259,1.87204532776411,0.61529668108895,2.10799904047551,1.36306186648641,0.1968819375477,-1.08946516656292,6,6
"LMC","Diseases",2020,2017,2023,1,0.811391737723159,1.90950594937,0.699528551492386,1.99028396499944,1.46922726783203,0.268520772013438,-1.17889222727628,5,5
"LMC","Diseases",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2007,2004,2010,4,0.077963758870349,0.183074390300489,0.698916540394613,-0.352951025975734,0.0538806685301846,0.00723335938974861,0.430914784846083,5,5
"LMC","Food",2008,2005,2011,4,0.133142789059344,0.152999435608053,0.433288829373745,-0.152502509856077,0.208336052001549,0.504745607265147,0.285645298915421,6,6
"LMC","Food",2009,2006,2012,4,-0.287494229314769,0.336430342583997,0.43183265698874,-0.134707707784013,0.160571189401501,0.439763437077426,-0.152786521530756,7,7
"LMC","Food",2010,2007,2013,3,-0.411174872842009,0.436672621382079,0.389625580246057,0.0336547945212364,0.232096696697778,0.890372148565003,-0.444829667363246,7,7
"LMC","Food",2011,2008,2014,3,-0.414525406923583,0.475840293805106,0.432838574866829,0.00569440253061836,0.237334082850337,0.981786143611046,-0.420219809454202,6,7
"LMC","Food",2012,2009,2015,4,-0.433794119675679,0.468816638892177,0.423059422986412,0.0543057159995657,0.152331689180923,0.736018952311478,-0.488099835675245,5,7
"LMC","Food",2013,2010,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2014,2011,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2015,2012,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2016,2013,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2017,2014,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2018,2015,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2019,2016,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Food",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Economic",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Economic",2007,2004,2010,5,-0.20574315716355,0.0424602868735457,0.0167711111920932,-0.37999280963788,0.0611903737672688,0.00841527140666204,0.17424965247433,5,5
"LMC","Economic",2008,2005,2011,5,-0.20141839536787,0.0523666653932426,0.0183603332986721,-0.36137612762053,0.169238209007946,0.0996113430248022,0.159957732252659,6,6
"LMC","Economic",2009,2006,2012,5,-0.198837742193254,0.0481777608009606,0.00911006149996142,-0.390161012924597,0.202470697598312,0.111919811135224,0.191323270731344,7,7
"LMC","Economic",2010,2007,2013,5,-0.141075052287798,0.0621576065543593,0.0724719560941643,-0.227991065200297,0.275588179110893,0.445746604115466,0.0869160129124986,7,7
"LMC","Economic",2011,2008,2014,1,-0.0869600078891131,0.356705098662392,0.817082838751481,0.423514274687355,0.351104797551234,0.281683988662152,-0.510474282576468,7,7
"LMC","Economic",2012,2009,2015,1,0.015501144976089,0.337433447947791,0.965137682458974,0.563409849464328,0.273220396196002,0.0941803264042684,-0.547908704488239,7,7
"LMC","Economic",2013,2010,2016,5,-0.0920729593566165,0.0869539395499644,0.338108152302668,0.379004524345043,0.198221625127213,0.114089672830256,-0.471077483701659,7,7
"LMC","Economic",2014,2011,2017,1,0.141870672171191,1.10912301366089,0.903203677278453,0.930501413245218,0.956854604366644,0.375485206070365,-0.788630741074026,7,7
"LMC","Economic",2015,2012,2018,5,0.400107751290192,0.704153708984437,0.594458765881853,0.201749040290924,0.384001351219089,0.621771611288094,0.198358710999268,7,7
"LMC","Economic",2016,2013,2019,1,1.48010061122302,1.97269090865733,0.48686146979394,1.29710021687805,1.23611717821611,0.34207350265208,0.183000394344967,7,7
"LMC","Economic",2017,2014,2020,1,2.14950612896359,2.26378759264513,0.396124874183283,3.3787175301251,1.45037486512504,0.0672491213694702,-1.22921140116151,6,7
"LMC","Economic",2018,2015,2021,1,6.89846272344861,1.75051872067575,0.0291207875498094,4.72179717139833,1.77477342132244,0.0563605609687528,2.17666555205028,5,6
"LMC","Economic",2019,2016,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Economic",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","Economic",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","GeoConflict",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","GeoConflict",2007,2004,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","GeoConflict",2008,2005,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","GeoConflict",2009,2006,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMC","GeoConflict",2010,2007,2013,5,3.31477023339922,1.44333628312405,0.105316014753215,0.0334808990611992,0.137438929785175,0.823244519692099,3.28128933433803,5,5
"LMC","GeoConflict",2011,2008,2014,5,-0.942810700327252,1.64506572003875,0.606707241979366,-0.531677207858316,0.18891377611841,0.0670486368899831,-0.411133492468936,5,5
"LMC","GeoConflict",2012,2009,2015,2,0.458370572395769,0.868864290416008,0.634338521172707,0.766731488675869,0.714799562974573,0.36203808302022,-0.3083609162801,5,5
"LMC","GeoConflict",2013,2010,2016,2,0.63222451609725,0.723456645098527,0.431504265721905,1.08164389086646,0.681962541514282,0.187907093734084,-0.449419374769212,6,6
"LMC","GeoConflict",2014,2011,2017,2,0.794561362843435,0.707677821889698,0.31253528608817,1.28122587579723,0.713369152575153,0.132434312204637,-0.486664512953793,7,7
"LMC","GeoConflict",2015,2012,2018,2,0.286716052263762,0.587040041779181,0.64592526866773,0.879182879491312,0.825389234391314,0.335508580808689,-0.592466827227549,7,7
"LMC","GeoConflict",2016,2013,2019,2,0.0312063635964141,0.370788324251565,0.936193293105571,0.427846035032155,0.746198139068343,0.591218948159814,-0.396639671435741,7,7
"LMC","GeoConflict",2017,2014,2020,2,-0.198715870241455,0.344874368232497,0.589445638266308,0.0854650782198126,0.52679460300292,0.877472535527383,-0.284180948461268,7,7
"LMC","GeoConflict",2018,2015,2021,5,-0.66190922326586,0.0704907232647703,0.000230991039116586,-1.10249493186364,0.137141248065399,0.000481757655313347,0.44058570859778,7,7
"LMC","GeoConflict",2019,2016,2022,5,-0.648041771043632,0.0979435723388369,0.00270545487323997,-1.04140511979208,0.185017952180626,0.00490063619390984,0.393363348748444,6,6
"LMC","GeoConflict",2020,2017,2023,5,-0.507318238789354,0.0354335352546803,0.0007384105283923,-0.83243312410962,0.172662253459655,0.0170032122373227,0.325114885320265,5,5
"LMC","GeoConflict",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
